,Date,User,Tweet,Like,Reply,Retweet,Quote
1028,2022-01-12 08:35:18+00:00,erlamariea,ug kinsay kakita sa let leni lid nakos fb si kimberly ato 🙃 qqqqq,3,0,0,0
1029,2022-01-12 08:34:34+00:00,ManralDevansh,"Bhar do comments 😎😊🙃
Starting se hi lead le leni hai 
#PratikIsTheBoss  #PratikSehajpal https://t.co/ZP3FuqxNtJ qqqqq",1,0,1,0
1030,2022-01-12 08:33:47+00:00,MargarethMiche6,ANGAT BUHAY is an excellent anagram for TANGA BUHAY. This program tells exactly how Leni and pinklawan live and think. https://t.co/ElROD6Ylp1 qqqqq,1,0,0,0
1031,2022-01-12 08:33:44+00:00,anathemacrapola,"Ito isang dahilan bakit ayaw ko kay Leni:

Nung ininvolve na sya ni Duterte sa drug war, anong unang ginawa? Dumulog sa US. 🙄

Di muna kinausap yung mga ahensya ritong involved sa drug war

TUTANG TUTA qqqqq",123,7,27,0
1032,2022-01-12 08:33:42+00:00,mate_mausi,"warum schmeckt gekaufter kakao besser als selbst gemachter?
von leni geklaut übrigens qqqqq",5,0,0,0
1033,2022-01-12 08:32:54+00:00,docong_nestor,"sa balak tumakbo against Jonvic , basta go with Team Leni Robredo lang . https://t.co/m8IMrcLPmb qqqqq",0,0,0,0
1034,2022-01-12 08:32:21+00:00,Terrencioooo,"sinasabi nil corrupt daw si Leni sa FB like yun yung argument nila 😭😭😭😭 

pls wala ngang proof eh di tulad nung bbm na pati nanay nya may kaso ng pagnanakaw 😭 qqqqq",0,0,0,0
1035,2022-01-12 08:31:38+00:00,tinmoratillo,pag hindi nanalo si Leni tuloy ko na pag migrate tngina 😩 pls lng qqqqq,2,2,0,0
1036,2022-01-12 08:31:28+00:00,PaxtonDy,"Leni’s presidential campaign could have a slight chance if only she had supported Duterte administration’s efforts towards change. Kaso wala eh, walang nakikitang maganda. We don’t want that kind of leader. People want continuity. Leni only inspires divisiveness and stupidity. qqqqq",0,0,0,0
1037,2022-01-12 08:30:00+00:00,manilabulletin,"Aspiring president Vice President Leni Robredo has bared her intention to improve the country’s funding on research and development, which she plans to use in addressing major issues in key sectors, if she wins the presidency.

https://t.co/GIPjxgtE1w qqqqq",115,13,18,3
1038,2022-01-12 08:28:38+00:00,official_richee,"From sm north to pasay, along EDSA, nakakita ako ng siguro ay 10 major billboards ni narcos at daughter from south and wala manlang kay VP Leni. Where to contribute? Mag ambagan na tayo. Laki ng pondo ng kalaban. #LeniKiko2022 qqqqq",0,0,0,0
1039,2022-01-12 08:28:28+00:00,SALNHEUSSAFF,"well bilang taurus ang zodiac sign ni VP (soon to be President) Leni, heto ang sinasabi ng mg bituin

#Halalan2022 #LeniRobredo2022 #LeniKiko2022 https://t.co/wWOqW4bjGi qqqqq",0,0,0,0
1040,2022-01-12 08:27:56+00:00,jojomojo5757,yeh baat Panjabi hinduon ko jald samajh leni chahiye . https://t.co/JKNA74Ol2f qqqqq,0,0,0,0
1041,2022-01-12 08:27:31+00:00,eolarte21,"VIRAL! Matapos LAITIN si MAYOR SARA| Isang Milyonara from DAVAO, Tinawag... https://t.co/V9QTUkjkyX via @YouTube 
o para kay LENI panoorin qqqqq",0,0,0,0
1042,2022-01-12 08:27:15+00:00,holyfudgery,Ayun oh! Sinunod nya ang payo ni @lenirobredo ! Good job! https://t.co/kiHYNhmvQe qqqqq,2,0,0,0
1043,2022-01-12 08:26:31+00:00,oyieeshii,"Leni is our president, and BBM is just a waste. https://t.co/pbk5Thr3PQ qqqqq",0,0,0,0
1044,2022-01-12 08:25:29+00:00,j_legaste,#Gobyernong tapat si VP LENI ang dapat💖💖💖💪💪💪… qqqqq,5,1,1,0
1045,2022-01-12 08:24:46+00:00,successweaver99,"Sinasabi ko na noon pa, na hindi mananalo si Leni. Na hindi siya mananalo kasi, iyon iyong sinasabi ko na noon pa. Noon pa kasi, alam ko na talaga. Alam ko na, na ayaw ng mas nakararami sa kanya. Ang mas nakararami kasi ay gusto ng iba. Gusto ng iba na hindi si Leni. Ganern! qqqqq",2,0,0,0
1046,2022-01-12 08:24:28+00:00,_LittleRedShoe,My uncle’s partner and her daughter tested positive. My uncle is in quarantine since he’s a close contact. We prepared a CoViD Care Kit for them based on the list from the OVP. Thank you VP @lenirobredo. 💖 qqqqq,7,0,1,0
1047,2022-01-12 08:23:32+00:00,flora_castro,VP Leni visits the Swab Cab. Sinalubong ng ating mga kasama na Kyusi 4 L... https://t.co/b10GtoUf8c via @YouTube qqqqq,0,0,0,0
1048,2022-01-12 08:20:35+00:00,themehwishshah,Baba said:beta ap baqi bhaiyon ki tarah cheezen leni ki zidd nhe Karti mangti nhe kuch par eik hi dafa maj sabki kasar eik sath nikal deti and I felt that😂😂 qqqqq,1,1,0,0
1049,2022-01-12 08:19:12+00:00,Epp_Panchulu,"Sanmanalu chestharaa sanmananlu antha kaliga unnarentra 
Pani modda leni bawarse gallara 😂 https://t.co/XRu0LZro1i qqqqq",17,1,7,0
1050,2022-01-12 08:19:04+00:00,cronehatchet,"aaj leave hi le leni chahiye thi, itna kaam to nahi hoga bro qqqqq",1,0,0,0
1051,2022-01-12 08:18:37+00:00,_Jjeloooo,"I JUST RECEIVED MY LENI-KIKO 2022 CAMPAIGN MATERIALS FOR ""FREE"" tapos itong si kuya na delivery boy, iba ata presidente nya so medyo may konting sagutan kanina so here it goes++ qqqqq",4,3,0,0
1052,2022-01-12 08:16:49+00:00,AlimMYasin,I don't understand where @lenirobredo dig up her common sense... 🤦 https://t.co/izgnWUh4T4 qqqqq,8,2,0,0
1053,2022-01-12 08:15:53+00:00,red_dmundo,"Paano naging Angat Buhay Lahat? Si Kiko pa lang, disapprove sa Bayanihan 2. Si Leni naman, gusto niya i-abolished ang NTF-ELCAC. Kaya nga may ABL eh (yung orig ha) kasi di toxic ang mga supporters ng ibang presidential candidates except sa Pinklawans. qqqqq",0,2,0,0
1054,2022-01-12 08:15:18+00:00,pinoyanghang,"Fine. You hijacked ABL (Anyone But Leni) then transformed the original to your own ABL, ""Angat Buhay Lahat.""

Ironically, the acronyms ARE NOT MUTUALLY EXCLUSIVE: ""Angat Buhay Lahat, BASTA Anyone But Leni.""

You're simply making your new campaign tagline a travesty. It's funny. qqqqq",330,37,87,13
1055,2022-01-12 08:15:00+00:00,onenewsph,"Vice Pres. Leni Robredo on #Agenda weighs in on government's relationship with the media, saying criticism is welcome but notes there also has to be respect. #BilangPilipino2022

WATCH: https://t.co/tQ7K8WDozN https://t.co/DcoFvcdHxj qqqqq",1,0,0,1
1056,2022-01-12 08:14:00+00:00,Gerswin33Horns,"PAANO MAGIGING ANGAT BUHAY LAHAT gayung ang mga #Kakampinks ng #LeniForPresident2022 ang magdidikta kung sino ang aangat at sino ang hindi?

Tapusin na ang dilaw, luma at trapong politika ni vp leni and her most corrupt senatorial lineup.

#BBMSARA2022 #OFW #Duterte #PRRD #Pinoy https://t.co/hWmO4bntT7 qqqqq",1,1,0,0
1057,2022-01-12 08:12:49+00:00,eljay51483,"Lana for Mayor! (Wth is Daniel Hart?)

Leni for President!

#SupermanAndLois qqqqq",0,0,0,0
1058,2022-01-12 08:12:42+00:00,rochhreps,Yes to Leni 💕 https://t.co/WZ0FeN7ouf qqqqq,0,0,0,0
1059,2022-01-12 08:11:59+00:00,drhenry4,"Patawa
Leni has this illusion that she could be better than Duterte 😁 https://t.co/YUefAiRhQh qqqqq",7,2,0,0
1060,2022-01-12 08:11:40+00:00,JFollowsYou__,Number 1 na si Leni 🥴🥴🥴 https://t.co/xfGe3bKMCQ qqqqq,1,6,0,0
1061,2022-01-12 08:11:18+00:00,DrahcirPromdi,"Naiiyak ako sa mga #Kakampink ,napakabilis ng suporta sa loob lamang ng ilang minuto ay libo ang suportang natatanggap ng ABL for Leni.
Patuloy po tayo sa paglaban!
Kayang-kaya, Basta’t sama-sama!
#GobyernongTapatAngatBuhayLahat
#LeniRobredo2022 #LeniRobredo2022
#LeniKiko2022 https://t.co/Hw2j9xfbft qqqqq",19,0,6,0
1062,2022-01-12 08:10:48+00:00,curie565,"So naki park ako sa bldg ng client ko near the swab site. Nakita ni Lady Guard na may mga nakalagay sa back seat - “mam, penge naman kalendaryo.” Sabi ko: “Leni tarpaulin yan.” “Ay penge po - Leni po ako!” Malamang naman ang laki ng LeniKiko tarp sa bldg ni client.💓#Avisha https://t.co/Blx5h6M1mT qqqqq",450,5,48,0
1063,2022-01-12 08:10:09+00:00,cassandra143442,Kaya nga gsto nyo si bobita leni kasi mgnanakaw sya ng donations😂😂😂😂😂😂😂 https://t.co/VYw25PRBjK qqqqq,0,0,0,1
1064,2022-01-12 08:09:48+00:00,lem0nbeam_,HUY I SAW PINK RIBBONSSSS!!!!!! DAVAO FOR LENI IS REAL 😩🎀🤍 qqqqq,0,0,0,0
1065,2022-01-12 08:09:02+00:00,Zer0Se7enTen,"IF ONLY LENI HEADED IATF, I DON'T THINK, WE WILL BE IN THIS SHIT OF A MESS

 #LeniForPresident2022 qqqqq",1,0,0,0
1066,2022-01-12 08:08:21+00:00,cassandra143442,Kung walang tiwala mga tao sa marcos bakit sa kalye survey mas gusto nila si BBM at ayw nila ung bobita mama leni nyo 😂😂😂😂😂😂 @babytalk_1234 @mangtomas2020 @iamscottrod https://t.co/fUmOcjNlUN qqqqq,3,0,0,0
1067,2022-01-12 08:07:08+00:00,INAHResu,As it should. Tho expected ko naman ito from my president. Let Leni lead all the wayy errdayyy 🤣💖 https://t.co/YjazgSbRrB qqqqq,1,0,0,0
1068,2022-01-12 08:06:50+00:00,daebyong,"Habang paliit nang paliit ang testing pool ng DOH, yong swab cabs naman ni VP Leni paarangkada nang paarangkada. Even without media, alam mo sino ang may kahit konting bahid ng pake sa tao.

Salamat VP! qqqqq",0,0,0,0
1069,2022-01-12 08:06:41+00:00,PrettyB69535515,Jusmiyo day Leni 🤣 https://t.co/HQmB18z6uB qqqqq,0,0,0,0
1070,2022-01-12 08:03:41+00:00,fugou,"Yung d.ds at Mar.cos apologist ka pa din pero andito ka sa Swab Cab ng tinatawag nilang Leni Lugaw. Jusko, ang saklap. Sana magkaroon na sila ng change of heart. https://t.co/oP6LPRyHHc qqqqq",7,0,3,0
1071,2022-01-12 08:03:23+00:00,Ajay_pratama30,secantik cantik nyah cewe tetep ajjah masih cantikan mamah gua (mamah leni) ({}) #Laffyu Mom qqqqq,0,0,0,0
1072,2022-01-12 08:00:40+00:00,Inq_Opinion,ICYMI: Leni 2.0: Beyond liberal reformism https://t.co/ZYVN22F3kg qqqqq,5,0,4,0
1073,2022-01-12 08:00:37+00:00,dan4ualways,The new unifying slogan of VP Leni Robredo for all her “self motivated volunteers” regional supporters across the country. https://t.co/uESHypeChf qqqqq,645,13,138,7
1074,2022-01-12 08:00:25+00:00,_sunflours,"vp leni's family is too good to be true lyk,, a harvard MA grad, a double-degree md, and an nyu stem scholar,, tipong alam mong ampon ka kung bobo ka skdjksjd char qqqqq",5,1,0,0
1075,2022-01-12 07:59:40+00:00,DabuJay,"Fellow #kakampinks muli po thank you sa pag-follow, after almost 24hours road to 500 na agad ako. Napakasarap po malaman na madami talaga tayong sumusuporta sa ating #BusyPresidente @lenirobredo dito sa twitter. Wag po tayo magsawa at sumuko hanggang makamit natin ang tagumpay. https://t.co/ssfkpESIzH qqqqq",37,7,0,0
1076,2022-01-12 07:58:56+00:00,VolleyPilipinas,"By now, Yorme should’ve realized that the Presidency is most likely a toss-up between VP Leni &amp; Marcos. And if BBM gets dq-ed, it’s a sure Leni administration. While he claims to quit politics kung matalo, sana mag-Mayor ulit siya sa Manila. He really transformed Manila. Sayang. https://t.co/tyZwCr9OK6 qqqqq",95,5,5,3
1077,2022-01-12 07:58:53+00:00,xpensivehobi,meds leni hai zor aa rha hai qqqqq,0,0,0,0
1078,2022-01-12 07:58:35+00:00,AtheoChad,"Leni ako sa Gobyernong Tapat.

 NO TO Gobyernong Corrupt. https://t.co/C60qe4MFK4 qqqqq",2,0,0,1
1079,2022-01-12 07:58:00+00:00,happyforyoupo13,ka busy ni leni uy. qqqqq,0,0,0,0
1080,2022-01-12 07:57:31+00:00,MistPersie,"Ibang level ng pagmamahal sa bayan. Radikal.

Mountaineers for Leni. Mabuhay kayo!

#LeniKiko2022 
#LeniRobredo2022 
#LeniForPresident

https://t.co/qCxesIJr9w qqqqq",3,1,0,0
1081,2022-01-12 07:56:23+00:00,vel060720,Just because VP Leni thinks outside the box and does not confine herself to just being a lawyer and an economist do not make her less intelligent. She has a broader and more practical spectrum of public service. Let them gnash their teeth and split their hairs with envy. qqqqq,5,0,2,0
1082,2022-01-12 07:56:21+00:00,macintosh_06,"I like how there seems to be more Leni supportive activity on FB in the last week or so. On InQ, PhilStar and ABS. Although @News5PH remains a Marcos Jr troll hive, Hindi na katulad dati. 

I also noticed Marcos trolls avoid negative publicity altogether. They focus on attacking qqqqq",12,0,0,0
1083,2022-01-12 07:55:36+00:00,SaludesRona,"Please join ABL, Angat Buhay Lahat, ang facebook group para sa mga naniniwala sa kakayahang mamuno nina VP Leni at sen Kiko.

#Kakampinks
#kakampinkwednesday
#LeniKiko2022

https://t.co/jGnwnib4Km https://t.co/1RlYuzA5qX qqqqq",2,0,2,0
1084,2022-01-12 07:54:45+00:00,kaBALyow,Alam ko namang hindi statistically sound mga ganitong poll pero go go patol pa rin naman ako by choosing Leni hahaha https://t.co/cilCZUbXDc qqqqq,7,1,0,0
1085,2022-01-12 07:53:25+00:00,MatSale9,"Amazing youths from Aurora, Zamboanga del Sur headed by our Leni-Kiko head organizer Mr. Frances Hermes Mayol (man in pink)...3rd time they have a LUGAWAN  today...

#kakampinkwednesday 
#LeniForPresident2022 
#LeniKiko2022 

@lenirobredo 
@kikopangilinan https://t.co/zCquwGAIbI qqqqq",4,0,1,0
1086,2022-01-12 07:52:13+00:00,rapplerdotcom,"LOOK: Scenes during Vice President Leni Robredo's free mobile antigen test initiative, Swab Cab, held at the Ina ng Lupang Pangako Parish in Payatas B in Quezon City on Wednesday, January 12. | via @maracepeda

OVP photos https://t.co/3prlErbVSq qqqqq",849,4,124,10
1087,2022-01-12 07:52:09+00:00,Eric_Cabahug,"Leni: “Jess loved writing us letters. Found these in Aika's old album - letters which her Papa wrote to her in 1992, when she was just 4 years old. He was in Germany for an official trip at the time he wrote these letters.” https://t.co/HuZPZssdWX qqqqq",37,1,9,1
1088,2022-01-12 07:51:52+00:00,dLionMarlon,"Gobyernong Tapat, Angat Buhay ang Lahat! #kakampinkwednesday #KakampinkWednesdays @lenirobredo https://t.co/lzxsaV443A qqqqq",0,0,0,0
1089,2022-01-12 07:50:53+00:00,PIORELLORIMAND1,PANOORIN : GANITO PALA KAHINA NI LENI VP NA PURO KONTRA SINUPALPAL NI SA... https://t.co/fbO1X9IcLA via @YouTube qqqqq,0,0,0,0
1090,2022-01-12 07:48:47+00:00,sebastian_ali18,"Ikaw na gid ya, Pres Leni! https://t.co/YXtm0O93iQ qqqqq",1,0,0,0
1091,2022-01-12 07:48:41+00:00,skypaolo08,"BBM supporters! Fight for Inday Sara din, Inday is also part of BBM’s protection… if Ayaw natin ma impeach si BBM in the future, Inday is the answer… baka gawin nila kay Inday and ginawa nila kay Leni nung 2016 qqqqq",1,0,0,0
1092,2022-01-12 07:48:20+00:00,OtynG2022,Yung di pikon si VP LENI sa Lugaw... eh yung Magnanakaw kaya? 😅😅😅 qqqqq,9,0,0,0
1093,2022-01-12 07:48:05+00:00,jadelouise_08,"ANGAT BUHAY LAHAT group by Kakampinks 😜 Paanong angat buhay lahat kung kayo mismo binoboycott yung mga negosyo even celebrities na hindi pabor kay leni?? Kapal ng feez 🙄

ANGAT BUHAY sa KAKAMPINKS only hindi Angat buhay lahat. #ABL #Angatbuhaylahat dadtoow sure oy. https://t.co/EG66miXKJX qqqqq",0,0,0,0
1094,2022-01-12 07:47:07+00:00,rikkidavao,Let Leni Talk 😁 https://t.co/BetBrBZRYm qqqqq,0,0,0,0
1095,2022-01-12 07:45:57+00:00,angeliloulou,Si LENI pa daw dadayain?? HAHAHAHAHA na kulelat sa mga survey?? wish mo lang... 🎶🎶🎶🤣 https://t.co/xxTsFHmmC7 qqqqq,0,0,0,0
1096,2022-01-12 07:45:40+00:00,tina_b_mendoza,"Funny and sweet.. Iyong kay VP nakita ko Sa FB live niya, bumawi pala Si Tricia @jpgrobredo @lenirobredo https://t.co/PaWeattd0p qqqqq",2,1,1,0
1097,2022-01-12 07:45:17+00:00,mariale42296389,Kung naging maayos ang almost 6 years mo  at d puro panira ang ginagawa mo sa administration duterte mismong taong bayan ang mag campaign for you @lenirobredo you lost that chance 😠 https://t.co/itq4KKRN7g qqqqq,5,0,0,0
1098,2022-01-12 07:42:51+00:00,RameshV90800739,"कोई भी बिल कम से कम 7 जगह से पास होना चाहिए लोकसभा, 
राज्यसभा, JNU , AMU,किसान यूनियन, दिल्ली के दरबार
, और NDTV के स्टूडियो
... supreme court ki permission Leni chahiye ki parliament law banaye ya nahi taki supreme bhi vamio ki permission le sake qqqqq",0,0,0,0
1099,2022-01-12 07:40:00+00:00,manilabulletin,"Aspiring president VP Leni Robredo admitted that she cannot keep up with her opponent former senator Ferdinand “Bongbong” Marcos Jr. in terms of campaign resources and “political might” but she remains confident on her bid backed by volunteerism.

READ: https://t.co/7PukBjS4wt https://t.co/Ch81hVpQwC qqqqq",12012,508,1678,237
1100,2022-01-12 07:35:17+00:00,Shinyst60374622,Let leni lead ❤️ qqqqq,0,0,0,0
1101,2022-01-12 07:35:08+00:00,thechronicleph,"Binati ni presidential aspirant VP Leni Robredo ang kanyang panganay na anak na si Aika Robredo sa ika-34 na kaarawan. Tinawag pa ni Leni na 'better version' niya si Aika.

@lenirobredo 

#TheChronicle #YourNewsNOW https://t.co/906dTp974v qqqqq",0,0,0,0
1102,2022-01-12 07:35:04+00:00,alliahkay_,"Omggggg, may ara ko fb friend na avid fan ni BBM tapos subong Leni na huhuhu, MAY ARA PA TIME MAG CHANGE GUYS 🥲🥺💗 qqqqq",1,0,0,0
1103,2022-01-12 07:34:06+00:00,TVPlust,LENI IN YOUR AREA https://t.co/S1sK0x3WmY qqqqq,3,0,1,0
1104,2022-01-12 07:33:03+00:00,mavewreak,Nung nakuha ko yung RTPCR result ko and di makaconnect sa HMO ko I tried the BAYANIHAN EKONSULTA. May tumawag agad na Nurse to check on my symptoms and had a teleconsult with a Doctor. The next day I got my Covid Care Kit. Salamat sa lahat ng volunteers &amp; salamat VP @lenirobredo https://t.co/AEe1WiiDyW qqqqq,9578,45,1130,57
1105,2022-01-12 07:33:00+00:00,News5PH,"Vice President Leni Robredo on Wednesday emphasized the need to assess how the country spent its loans to ensure that the funds have been maximized for the benefit of Filipinos, especially during the COVID-19 crisis.

READ: https://t.co/NVeFgOkA64 https://t.co/WuNiHmYRzg qqqqq",12,2,4,0
1106,2022-01-12 07:32:21+00:00,kapamilyanowtv,"Kaya naman pala ang daming bashers, hobby ang mang invalidate ng tao. Pag sa kanya binalik galit. 🤡 Ilang ulit ka nga uli nag exam bago naging doktor? Mas matalino pa rin si VP Leni kumpara sayo, gising uy. https://t.co/27bXrmk82L qqqqq",0,0,0,0
1107,2022-01-12 07:31:50+00:00,bbmindaysara,Leni’s new tagline: ABL- AGAW BUHAY LAHAT. qqqqq,0,0,0,0
1108,2022-01-12 07:30:33+00:00,mrymedrn,"LENI-KIKO ALL THE WAY MGA KUMARE 😭😭😭 
WALANG LENI-TITO, LENI-SARA DITO UY 😭 https://t.co/W65o1XzyrZ qqqqq",4,0,2,0
1109,2022-01-12 07:30:12+00:00,imgabbyversoza,"Akin lamang napapansin

Ang pinaka active this week, si Isko and si Leni. Andaming ginagawa, announce ng announce sa socmed

Ano nangyari sa tatlo? Yung anak ng dating pangulo at diktador, yung dating pulis, at yung boxingero? Galaw galaw qqqqq",1,0,0,0
1110,2022-01-12 07:29:25+00:00,maracepeda,"LOOK: Scenes during VP Leni Robredo's free mobile antigen initiative Swab Cab held at the Ina ng Lupang Pangako Parish in Payatas B, in Quezon City on Wednesday, January 12. OVP photos @rapplerdotcom https://t.co/1jncu9KeIy qqqqq",155,0,37,2
1111,2022-01-12 07:29:05+00:00,Gerswin33Horns,"LITERALLY, its like looking at Karma at work.

This is the time na anyone running for national or local position, its like committing political suicide if you're still associated with the dilawans or vp leni.

LET'S ALL TURN AWAY from luma at trapong politika.

#OFW #Duterte https://t.co/x24hZod6dQ qqqqq",2,0,0,0
1112,2022-01-12 07:28:13+00:00,arigrinder,"kapag nanalo si @lenirobredo sa #Eleksyon2022, magkakaroon na ng gobyerno! 

sa ngayon kailangan natin talaga mag-survive at ng nagsusuper saiyan na guardian angel https://t.co/cZMD0lYKQQ qqqqq",0,0,0,0
1113,2022-01-12 07:27:56+00:00,akdu1234,"His place is ""FOR LEASE"" &amp; worth 80k/mo but when he was told that the place will be used for VP @lenirobredo /KIKO HQ? He allowed it for FREE💝A certified KAKAMPINK🎀We salute you Mr. Aurelio M. Ico, his only wish for his bday is for VP Leni be the President of PH2022
ctto:photo https://t.co/4jwCvNGYaL qqqqq",3,0,2,0
1114,2022-01-12 07:25:41+00:00,HypeManila88,"Maraming Salamat VP @lenirobredo sa pagbisita at pagbibigay ng tulong sa mga nasalanta ng sunog sa Brgy. Payatas.
#GobyernongTapatAngatBuhayLahat #LeniForPresident2022 #LeniKiko2022 https://t.co/Jji1OHOPMx qqqqq",192,0,45,1
1115,2022-01-12 07:25:31+00:00,paulmorfe,There is no other way but up for Leni. https://t.co/UCPqfkcwBZ qqqqq,0,0,0,0
1116,2022-01-12 07:25:29+00:00,Oh_My_Fanta,"Meron akong friend nung college na very open siya about her support kay marcos back then. I thought bbm siya now pero gladly, leni siya. 😊 qqqqq",1,0,0,0
1117,2022-01-12 07:25:22+00:00,Lisdel02,"Hindi yata mahalaga..kaya hindi pinagkaabalahan..😢🇵🇭
@IskoMoreno 
@lenirobredo 
@MannyPacquiao 
@iampinglacson 
Sana matapos na Pandemic para makapagtrabaho na.. At Sana Meron pa Trabaho😢🇵🇭hayss https://t.co/d2bLxwh5Tg qqqqq",0,0,0,0
1118,2022-01-12 07:25:16+00:00,jeffscribbles,"Leni-Kiko masks, gustong-gusto ng riders (tapat ng HQ ay Food Pandamart).
Kuya rider: ""300 members namin, gusto nyo tulungan ko na kayo mamigay?"" https://t.co/RyYSucysGw qqqqq",67,1,9,1
1119,2022-01-12 07:24:18+00:00,HIMANGIUPADHYA3,"1 week kk ko bash kro toxic bf pe
Next week teja ko kro as an insecure gf ...pura show toh ye dono chala re or attention inhe se leni h logo ko you know just sayingggggg
#TejRan
EVIL EYES OFF TEJRAN qqqqq",6,1,2,0
1120,2022-01-12 07:23:13+00:00,GraciaaaNino,"Whoa i just got a call from Bayanihan E-Konsulta team 😮 ang bilis, kakamesg ko lang kahapon sa mssgr. Super helpful!! Kudos po OVP and VP @lenirobredo 💛 qqqqq",11,0,0,0
1121,2022-01-12 07:22:51+00:00,estongreyes,Isang Gobyernong Mapagkakatiwalaan | Leni Robredo visits Tarlac https://t.co/rf02RGEoCX via @YouTube #LetLeniLead2022 #LeniForPresident2022 #LeniKiko2022 qqqqq,3,0,0,0
1122,2022-01-12 07:21:33+00:00,gieavibar,"Kailangan daw mag tayo ni VP Leni ng
 DEPARTMENT OF EXPLANATION! 
ME: YES PARA SA MGA KATULAD NYONG KINULANG SA COMPREHENSION! 
tindig #kakampink 💗💗 qqqqq",91,2,5,0
1123,2022-01-12 07:21:24+00:00,ooglynif,"Daang Matuwid, Angat Lahat..

Sorry but these are all trashes. Ms. Sass is right. Leni has no direction.

1. She only ran because of BBM.
2. First slogan was, ""Mas radikal magmahal.""
3. ""Gobyernong Tapat. Angat Buhay Lahat."" qqqqq",11,3,1,2
1124,2022-01-12 07:20:18+00:00,badongology,Grabe ang perks when you're surrounded by #kakampinkwednesday #Kakampinks Madaming learnings about kay VP Leni. 💕💞 qqqqq,8,0,0,0
1125,2022-01-12 07:20:00+00:00,onenewsph,"""Sobrang liit ng budget natin for health.""

Vice Pres. Leni Robredo tells #Agenda that the 2021 and 2022 national budgets are not considered ""pandemic budgets,"" adding that the allocation for the health sector is not enough to address rising infections.

https://t.co/6CbEaNGt5R https://t.co/XsxaZ0hE9P qqqqq",51,4,9,0
1126,2022-01-12 07:19:58+00:00,uwgxuabau,"Gobyernong Tapat??! 

Gobyernong Mapanira– yan ang gobyerno ni Leni Robredo. 

#ABL
#AnyoneButLeni qqqqq",0,0,0,0
1127,2022-01-12 07:19:43+00:00,revaenues,"uy omg di lang dalawang org for leni masasalihan ko, tatlo na 😭 https://t.co/LPOUy7h0xX qqqqq",2,0,0,0
1128,2022-01-12 07:19:18+00:00,HypeManila88,Maraming Salamat VP @lenirobredo OVP SWABCAB Barangay Payatas. https://t.co/EDrK8vANCp qqqqq,125,0,38,2
1129,2022-01-12 07:19:18+00:00,cambamikay,"hag as gi delete iyang ""informal survey"" poll tweet kay tungod leading si Leni hahahahahaha🎀 💖 qqqqq",1,0,0,0
1130,2022-01-12 07:18:50+00:00,PUsif4141,"Kalmasham leni Bangaru Manasu una vyakathi Maa Balayaa 💛

Jai Balayaa 

#AkhandaMassJathara
That smile ❤️😍

#NBK https://t.co/bnsRV4y1Fu qqqqq",1,0,0,0
1131,2022-01-12 07:18:47+00:00,NoraAnidem,"Gamitin ang puso at isip
Si Leni dapat, ang nararapat!!!
#LeniForPresident2022 https://t.co/l7qn1Kd3EY qqqqq",3,0,0,0
1132,2022-01-12 07:17:57+00:00,Lisdel02,"Yung pareho Pareho walang Idea sa Plataporma de Gobyerno.. Pulitikong nag uuyo..Botanteng nag papauto..😁🇵🇭
@IskoMoreno 
@lenirobredo 
@MannyPacquiao 
@iampinglacson 
Dapat Specific..Like Ano gagawin mo s Walang Katapusan COCO LEVY FUND?
MINIMUM WAGE S BOUNG BANSA??PIPIRMA KA BA? https://t.co/UwNAaKvK49 qqqqq",0,0,0,0
1133,2022-01-12 07:17:13+00:00,USTHAAD_PK_CULT,Terrace meeda ho lekapothe manshulu leni place ho chuskuntunaru entra? 😂uncha padutunda dengutharu evarayna chuste Ani 😭🤣🤣 https://t.co/zGT6pDXH74 qqqqq,5,0,1,0
1134,2022-01-12 07:17:05+00:00,brigitteonline,"Heidi Klum singt den neuen ""GNTM""-Titelsong - geübt hat sie mit Tom Kaulitz unter der Dusche. Tochter Leni wird auch ""eine Rolle spielen"". https://t.co/4uO6xs9PWA https://t.co/I66xHChz30 qqqqq",2,0,1,0
1135,2022-01-12 07:16:25+00:00,News__Poster,"Heidi Klum: ""Meine Kinder sind mega stolz auf mich""

Heidi Klum singt den neuen „GNTM""-Titelsong – geübt hat sie mit Tom Kaulitz unter der Dusche. Tochter Leni wird auch „eine Rolle spielen"".

Heidi Klum (48)  ...

https://t.co/ItQ6q5I3pf qqqqq",0,0,0,0
1136,2022-01-12 07:15:24+00:00,Bittuku2120,"Actully class Mujhe v leni hai.
Confirm aap se ho raha hun
Class miss hone pr reapet hota hai ya nhi https://t.co/aVJAO6L0dg qqqqq",0,0,0,0
1137,2022-01-12 07:14:06+00:00,m4nch4na5,Cgurado ko s special diploma ni BBM. C Leni cgurado ako may special needs sya!! qqqqq,2,0,1,0
1138,2022-01-12 07:13:10+00:00,LoveLikeWeDo,"Tayo. Natin. Ayan ha, collective responsibility. She's not saying stuff to attack former or current government.
I really don't get the vitriol against her. @lenirobredo sparingly singles out politicians or officials naman if she can help it. Wag asa sa memes at attack dogs. https://t.co/XqYcGkP2ZS qqqqq",1,1,0,0
1139,2022-01-12 07:12:50+00:00,_sufriendo,"Mountaineers for Leni. 
crdts sa Mountaineers for Leni Fb Page. 

#LeniForPresident2022 https://t.co/LSqbciAAnp qqqqq",3,1,0,0
